product,Question,Response,Sentiment Score,Response value,lemm
BBQ - Control (Texas BBQ),Meets Expectation,This bar was below my expectations because the BBQ flavor was too overpowering. I like BBQ but the flavor on this was too strong for me.,73.51,2,"['bar', 'expectation', 'bbq', 'flavor', 'overpower', 'like', 'bbq', 'flavor', 'strong']"
BBQ - Test 13,Meets Expectation,"I wasn't sure what to expect going into trying these. Overall the 2 I like including this one exceeded my expectations. This 1 tasted great, had a nice crunch to it and was filling.",81.45,4,"['wasnt', 'sure', 'expect', 'go', 'try', 'overall', '2', 'like', 'include', 'one', 'exceed', 'expectation', '1', 'taste', 'great', 'nice', 'crunch', 'fill']"
BBQ - Test 14,Meets Expectation,I wasn't sure what to expect especially after tasting the 1st bar. This was exceeded my expectations and would be great as a snack on the go. I probably would not eat it at breakfast time because of the BBQ flavor but it would be great at lunch or as a snack on the go.,82.8,4,"['wasnt', 'sure', 'expect', 'especially', 'taste', '1st', 'bar', 'exceed', 'expectation', 'would', 'great', 'snack', 'go', 'probably', 'would', 'eat', 'breakfast', 'time', 'bbq', 'flavor', 'would', 'great', 'lunch', 'snack', 'go']"
BBQ - Control (Texas BBQ),Meets Expectation,Good taste and crunch.,44.04,4,"['good', 'taste', 'crunch']"
BBQ - Test 13,Meets Expectation,Seems like a smoky bbq bar should be,36.12,3,"['seem', 'like', 'smoky', 'bbq', 'bar']"
BBQ - Test 14,Meets Expectation,Very much what a bbq bar would be expected to feel,0,3,"['much', 'bbq', 'bar', 'would', 'expect', 'feel']"
BBQ - Control (Texas BBQ),Meets Expectation,because i thought it would taste better,44.04,2,"['thought', 'would', 'taste', 'good']"
BBQ - Test 13,Meets Expectation,it was okay and better than the rest,58.59,2,"['okay', 'well', 'rest']"
BBQ - Test 14,Meets Expectation,because it tastes whack,0,2,"['taste', 'whack']"
BBQ - Control (Texas BBQ),Meets Expectation,"I think I was just optimistic about the taste, but the actually taste compared to any bar that I have had is too unique",16.55,2,"['think', 'optimistic', 'taste', 'actually', 'taste', 'compare', 'bar', 'unique']"
BBQ - Test 13,Meets Expectation,"Tasting the other test products, this taste the best, and I expected not to like it",47.49,4,"['taste', 'test', 'product', 'taste', 'best', 'expect', 'like']"
BBQ - Test 14,Meets Expectation,It doesn't have a savory taste,0,2,"['doesnt', 'savory', 'taste']"
BBQ - Control (Texas BBQ),Meets Expectation,"It embodies everything that's used to describe it. It's nutty and savory, and the BBQ flavor is highly discernible.",0,5,"['embodies', 'everything', 'thats', 'use', 'describe', 'nutty', 'savory', 'bbq', 'flavor', 'highly', 'discernible']"
BBQ - Test 13,Meets Expectation,I didn't know what to expect but this is something I'd definitely like to have more of so I'm now a fan who would seek it out.,87.92,5,"['didnt', 'know', 'expect', 'something', 'id', 'definitely', 'like', 'im', 'fan', 'would', 'seek']"
BBQ - Test 14,Meets Expectation,"I expected it to be sweeter than it was, like most granola bars, but was pleasantly surprised at what a good salty snack option it turned out to be.",90.22,5,"['expect', 'sweeter', 'like', 'granola', 'bar', 'pleasantly', 'surprise', 'good', 'salty', 'snack', 'option', 'turn']"
BBQ - Control (Texas BBQ),Meets Expectation,I think it tasted good based on my expectations,44.04,4,"['think', 'taste', 'good', 'base', 'expectation']"
BBQ - Test 13,Meets Expectation,Its a great tasting bar.,62.49,5,"['great', 'taste', 'bar']"
BBQ - Test 14,Meets Expectation,My first impression of taking the first bite really made me think of the worst,-49.39,2,"['first', 'impression', 'take', 'first', 'bite', 'really', 'make', 'think', 'bad']"
BBQ - Control (Texas BBQ),Meets Expectation,It tastes like BBQ sauce.  so that's what I expected,36.12,3,"['taste', 'like', 'bbq', 'sauce', 'thats', 'expect']"
BBQ - Test 13,Meets Expectation,It almost has no flavor IMO.  Too much smoke flavor and not enough BBQ sauce flavor,-23.15,2,"['almost', 'flavor', 'imo', 'much', 'smoke', 'flavor', 'enough', 'bbq', 'sauce', 'flavor']"
BBQ - Test 14,Meets Expectation,It has whole grains and is crunchy like the other NV bars I have tried,36.12,3,"['whole', 'grain', 'crunchy', 'like', 'nv', 'bar', 'try']"
BBQ - Control (Texas BBQ),Meets Expectation,"I didn't expect a savory flavor to work for a snack bar. Yet, surprisingly, it did.",29.6,5,"['didnt', 'expect', 'savory', 'flavor', 'work', 'snack', 'bar', 'yet', 'surprisingly']"
BBQ - Test 13,Meets Expectation,I can barely taste the BBQ flavoring. It seems like it's more like a peanuts only taste.,61.24,1,"['barely', 'taste', 'bbq', 'flavor', 'seem', 'like', 'like', 'peanut', 'taste']"
BBQ - Test 14,Meets Expectation,"This sample had the right combination of nuts, savory flavor, and saltiness,",-31.82,4,"['sample', 'right', 'combination', 'nut', 'savory', 'flavor', 'saltiness']"
BBQ - Control (Texas BBQ),Meets Expectation,"I honestly wasn't sure what to expect with this flavor. It's something new and different, so it was about what I expected.",25.89,3,"['honestly', 'wasnt', 'sure', 'expect', 'flavor', 'something', 'new', 'different', 'expect']"
BBQ - Test 13,Meets Expectation,"It's a savory bar, and since I haven't ever had something like this before, I wasn't quite sure what to expect.",8.26,3,"['savory', 'bar', 'since', 'havent', 'ever', 'something', 'like', 'wasnt', 'quite', 'sure', 'expect']"
BBQ - Test 14,Meets Expectation,"Since this is a unique bar, I wasn't quite sure what to expect.",-29.12,3,"['since', 'unique', 'bar', 'wasnt', 'quite', 'sure', 'expect']"
BBQ - Control (Texas BBQ),Meets Expectation,"The BBQ flavor is good and not too overpowering, texture is similar to other nature valler bars",44.04,4,"['bbq', 'flavor', 'good', 'overpowering', 'texture', 'similar', 'nature', 'valler', 'bar']"
BBQ - Test 13,Meets Expectation,The BBQ flavor works well with the peanuts,27.32,4,"['bbq', 'flavor', 'work', 'well', 'peanut']"
BBQ - Test 14,Meets Expectation,"It tastes lile BBQ nut, nothing spectacular",0,3,"['taste', 'lile', 'bbq', 'nut', 'nothing', 'spectacular']"
BBQ - Control (Texas BBQ),Meets Expectation,I thought I would enjoy the flavor more.,49.39,1,"['thought', 'would', 'enjoy', 'flavor']"
BBQ - Test 13,Meets Expectation,The seasoning is off.,0,2,['season']
BBQ - Test 14,Meets Expectation,I thought the product would taste better.,44.04,2,"['thought', 'product', 'would', 'taste', 'good']"
BBQ - Control (Texas BBQ),Meets Expectation,"I figured it would be smokey, but it is a bit too much. And really messy, when this type of bar could be good on the go - but because messy not good for that.",8.26,2,"['figure', 'would', 'smokey', 'bit', 'much', 'really', 'messy', 'type', 'bar', 'could', 'good', 'go', 'messy', 'good']"
BBQ - Test 13,Meets Expectation,"The flavor is so good, not too much roasted. It stays together when you bite it. It's smokey BBQ but not too much of anything.",33.36,5,"['flavor', 'good', 'much', 'roast', 'stay', 'together', 'bite', 'smokey', 'bbq', 'much', 'anything']"
BBQ - Test 14,Meets Expectation,It's really flavorful and fun and different. I'd def snack on this or eat with a lunch. I'd take on on the go.,55.2,4,"['really', 'flavorful', 'fun', 'different', 'id', 'def', 'snack', 'eat', 'lunch', 'id', 'take', 'go']"
BBQ - Control (Texas BBQ),Meets Expectation,"As stated before, it is a pretty good balance of the BBQ to the nuttiness of the bar itself",72.69,3,"['state', 'pretty', 'good', 'balance', 'bbq', 'nuttiness', 'bar']"
BBQ - Test 13,Meets Expectation,"The other two were much more there, this one not as much",0,2,"['two', 'much', 'one', 'much']"
BBQ - Test 14,Meets Expectation,It has good balance with very like after taste.,69.01,4,"['good', 'balance', 'like', 'taste']"
BBQ - Control (Texas BBQ),Meets Expectation,"When I was imagining smoky BBQ, savory and sweet, etc. this bar exceeded those expectations!  The strongest positive is the great balance of savory and sweet with the smoky BBQ bringing everything together as I ate the bar.",95.08,5,"['imagine', 'smoky', 'bbq', 'savory', 'sweet', 'etc', 'bar', 'exceed', 'expectation', 'strongest', 'positive', 'great', 'balance', 'savory', 'sweet', 'smoky', 'bbq', 'bring', 'everything', 'together', 'ate', 'bar']"
BBQ - Test 13,Meets Expectation,This is about what I would expect from tasting other foods that are BBQ-flavored.  It's not very memorable and is not forgettable; definitely recognizable in taste.,-30.89,3,"['would', 'expect', 'taste', 'food', 'bbqflavored', 'memorable', 'forgettable', 'definitely', 'recognizable', 'taste']"
BBQ - Test 14,Meets Expectation,It tastes like separate ingredients were placed in one bar but the mixture of ingredients don't quite gel.  There's no harmony in the flavors.,27.42,2,"['taste', 'like', 'separate', 'ingredient', 'place', 'one', 'bar', 'mixture', 'ingredient', 'dont', 'quite', 'gel', 'there', 'harmony', 'flavor']"
BBQ - Control (Texas BBQ),Meets Expectation,I didnt like the overwhelming taste,36.12,1,"['didn\x92t', 'like', 'overwhelm', 'taste']"
BBQ - Test 13,Meets Expectation,Was more like what I expected- slight sweetness with saltiness,71.78,3,"['like', 'expect', 'slight', 'sweetness', 'saltiness']"
BBQ - Test 14,Meets Expectation,I didnt like the taste,36.12,1,"['didn\x92t', 'like', 'taste']"
BBQ - Control (Texas BBQ),Meets Expectation,"I felt that I would not like it based on the BBQ, but I was wrong.",-69.13,5,"['felt', 'would', 'like', 'base', 'bbq', 'wrong']"
BBQ - Test 13,Meets Expectation,I had felt like it was not going to be good due to the name but it was very well,69.94,5,"['felt', 'like', 'go', 'good', 'due', 'name', 'well']"
BBQ - Test 14,Meets Expectation,My reason for the rating is because I really did not think it would taste good but I was very wrong,-56.32,5,"['reason', 'rating', 'really', 'think', 'would', 'taste', 'good', 'wrong']"
BBQ - Control (Texas BBQ),Meets Expectation,I liked the bbq flavor. I love the crunch and it was as I was hoping the bar to be.,86.89,5,"['like', 'bbq', 'flavor', 'love', 'crunch', 'hop', 'bar']"
BBQ - Test 13,Meets Expectation,"I don't always love bbq flavored things, because sometimes it's too tangy. This was great with the smoky flavor to it. Definitely better than I thought it was going to be.",74.55,5,"['dont', 'always', 'love', 'bbq', 'flavor', 'thing', 'sometimes', 'tangy', 'great', 'smoky', 'flavor', 'definitely', 'well', 'thought', 'go']"
BBQ - Test 14,Meets Expectation,"It is a great bar. Generally, bars are sweeter than savory. It's nice to have an option for a savory snack bar that isn't a meat stick/",78.45,5,"['great', 'bar', 'generally', 'bar', 'sweet', 'savory', 'nice', 'option', 'savory', 'snack', 'bar', 'isnt', 'meat', 'stick']"
BBQ - Control (Texas BBQ),Meets Expectation,Nice crunch,42.15,4,"['nice', 'crunch']"
BBQ - Test 13,Meets Expectation,Nothing savory about the spice,0,1,"['nothing', 'savory', 'spice']"
BBQ - Test 14,Meets Expectation,Wholesome,0,3,['wholesome']
BBQ - Control (Texas BBQ),Meets Expectation,Prior to tasting any of the 3 samples I had a few reservations. But upon tasting this product it does seem like a product I'd love consuming on the regular.,87.65,5,"['prior', 'taste', '3', 'sample', 'reservation', 'upon', 'taste', 'product', 'seem', 'like', 'product', 'id', 'love', 'consume', 'regular']"
BBQ - Test 13,Meets Expectation,It was a new flavor. I was reserved by what it may taste like but upon the first bite I was elated.,82.01,5,"['new', 'flavor', 'reserve', 'may', 'taste', 'like', 'upon', 'first', 'bite', 'elate']"
BBQ - Test 14,Meets Expectation,I was skeptical but quickly sated upon tasting this product. It blends to well together it left me wanting to eat the entire sample.,25,5,"['skeptical', 'quickly', 'sate', 'upon', 'taste', 'product', 'blend', 'well', 'together', 'leave', 'want', 'eat', 'entire', 'sample']"
BBQ - Control (Texas BBQ),Meets Expectation,It met my expectations with the flavor and the crunch of the bar.  I was pleased with the bolder flavor!,65.88,4,"['meet', 'expectation', 'flavor', 'crunch', 'bar', 'please', 'bold', 'flavor']"
BBQ - Test 13,Meets Expectation,I was pleased that the product actually tasted better than expected.  It was a mixture of eating sweet granola products and BBQ chips- a combination that is new.,83.16,4,"['pleased', 'product', 'actually', 'taste', 'well', 'expect', 'mixture', 'eat', 'sweet', 'granola', 'product', 'bbq', 'chip', 'combination', 'new']"
BBQ - Test 14,Meets Expectation,I didn't expect the bold taste of salt.  I expected the BBQ flavor to come out more- maybe even a bold BBQ taste rather than a salt taste.,-52.16,2,"['didnt', 'expect', 'bold', 'taste', 'salt', 'expect', 'bbq', 'flavor', 'come', 'maybe', 'even', 'bold', 'bbq', 'taste', 'rather', 'salt', 'taste']"
BBQ - Control (Texas BBQ),Meets Expectation,"When I heard the idea, I was not initially excited to try it but more intrigued to see how you would put it together. you exceeded my expectations by far! Delicious & attractive!",87.4,5,"['heard', 'idea', 'initially', 'excite', 'try', 'intrigue', 'see', 'would', 'put', 'together', 'exceeded', 'expectation', 'far', 'delicious', 'attractive']"
BBQ - Test 13,Meets Expectation,I was unsure about making a granola bar savory but you have done an amazing job in balancing wholesome goodness I have cone to love with Nature Valley products with a fresh new savory twist!,96.25,5,"['unsure', 'make', 'granola', 'bar', 'savory', 'do', 'amazing', 'job', 'balance', 'wholesome', 'goodness', 'cone', 'love', 'nature', 'valley', 'product', 'fresh', 'new', 'savory', 'twist']"
BBQ - Test 14,Meets Expectation,I did not know what to expect but you knocked it out of the park! It is unique and delicious and savory but not too salty. I am sold!,76.73,5,"['know', 'expect', 'knock', 'park', 'unique', 'delicious', 'savory', 'salty', 'sell']"
BBQ - Control (Texas BBQ),Meets Expectation,it matches the description and fits well with nature valley,27.32,3,"['match', 'description', 'fit', 'well', 'nature', 'valley']"
BBQ - Test 13,Meets Expectation,the flavor is too strong,51.06,2,"['flavor', 'strong']"
BBQ - Test 14,Meets Expectation,matches well with the previous product description,27.32,3,"['match', 'well', 'previous', 'product', 'description']"
BBQ - Control (Texas BBQ),Meets Expectation,had no expectations since it was such a unique idea,-29.6,5,"['expectation', 'since', 'unique', 'idea']"
BBQ - Test 13,Meets Expectation,I just didn't know what to expect since it was so new I didn't really have expectations!,0,5,"['didnt', 'know', 'expect', 'since', 'new', 'didnt', 'really', 'expectation']"
BBQ - Test 14,Meets Expectation,Didn't have expectations!,0,5,"['didnt', 'expectation']"
BBQ - Control (Texas BBQ),Meets Expectation,Thought it would taste odd and it did,-31.82,3,"['thought', 'would', 'taste', 'odd']"
BBQ - Test 13,Meets Expectation,I thought it would taste weird and I was right.,-17.79,3,"['thought', 'would', 'taste', 'weird', 'right']"
BBQ - Test 14,Meets Expectation,It tasted worse than the others,-47.67,2,"['taste', 'bad', 'others']"
BBQ - Control (Texas BBQ),Meets Expectation,Does not have enough flavoring,0,2,"['enough', 'flavoring']"
BBQ - Test 13,Meets Expectation,Taste  like it could have used slightly more of a  BBQ flavor,36.12,2,"['taste', 'like', 'could', 'use', 'slightly', 'bbq', 'flavor']"
BBQ - Test 14,Meets Expectation,expected more of a BBQ taste,0,2,"['expect', 'bbq', 'taste']"
BBQ - Control (Texas BBQ),Meets Expectation,Good after taste that lingers and no dryness after.,17.79,5,"['good', 'taste', 'lingers', 'dryness']"
BBQ - Test 13,Meets Expectation,Its wholesome and nutty. Didnt expect quality ingredients,0,4,"['it\x92s', 'wholesome', 'nutty', 'didn\x92t', 'expect', 'quality', 'ingredient']"
